fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1563133,Championship,2026,2026-09-05,Lincoln,Southampton,1,1,0,1,D
1563132,Championship,2026,2026-09-05,Burnley,Bristol City,1,2,0,0,A
1563142,Championship,2026,2026-09-05,West Ham,Derby,3,0,1,0,H
1563134,Championship,2026,2026-09-05,Millwall,Bolton,4,0,1,0,H
1563141,Championship,2026,2026-09-05,West Brom,Watford,1,0,1,0,H
1563138,Championship,2026,2026-09-05,Sheffield Utd,Norwich,1,3,1,2,A
1563137,Championship,2026,2026-09-05,QPR,Middlesbrough,0,1,0,1,A
1563135,Championship,2026,2026-09-05,Portsmouth,Cardiff,2,0,1,0,H
1563140,Championship,2026,2026-09-05,Swansea,Wrexham,0,0,0,0,D
1563131,Championship,2026,2026-09-06,Birmingham,Wolves,2,2,2,2,D
1563149,Championship,2026,2026-09-08,Watford,Preston,2,1,0,1,H
1563148,Championship,2026,2026-09-08,Southampton,Swansea,3,1,2,0,H
1563146,Championship,2026,2026-09-08,Cardiff,Stoke City,1,1,0,1,D
1563143,Championship,2026,2026-09-08,Blackburn,Sheffield Utd,1,2,1,2,A
1563154,Championship,2026,2026-09-08,Wrexham,Burnley,1,1,0,1,D
1563144,Championship,2026,2026-09-08,Bolton,West Ham,2,3,2,2,A
1563152,Championship,2026,2026-09-09,Derby,West Brom,0,1,0,1,A
1563153,Championship,2026,2026-09-09,Norwich,Birmingham,2,1,2,0,H
1563151,Championship,2026,2026-09-09,Charlton,QPR,0,0,0,0,D
1563166,Championship,2026,2026-09-11,West Ham,Wrexham,6,0,2,0,H
1563165,Championship,2026,2026-09-12,West Brom,QPR,1,1,1,1,D
1563156,Championship,2026,2026-09-12,Bolton,Cardiff,1,0,0,0,H
1563158,Championship,2026,2026-09-12,Derby,Birmingham,1,2,1,1,A
1563164,Championship,2026,2026-09-12,Watford,Stoke City,1,2,0,1,A
1563162,Championship,2026,2026-09-12,Southampton,Bristol City,4,1,1,0,H
1563160,Championship,2026,2026-09-12,Preston,Lincoln,0,1,0,0,A
1563155,Championship,2026,2026-09-12,Blackburn,Millwall,3,1,1,0,H
1563159,Championship,2026,2026-09-12,Middlesbrough,Norwich,4,3,3,1,H
1563163,Championship,2026,2026-09-12,Swansea,Burnley,3,1,2,0,H
1563157,Championship,2026,2026-09-12,Charlton,Portsmouth,0,0,0,0,D
1563161,Championship,2026,2026-09-13,Sheffield Utd,Wolves,0,1,0,0,A
1563145,Championship,2026,2026-09-15,Bristol City,Lincoln,0,1,0,0,A
1563147,Championship,2026,2026-09-15,Middlesbrough,Millwall,2,2,0,2,D
